epoch,train_loss,train_acc,train_sparsity,val_loss,val_acc,val_sparsity,lr
1,3.0876508502154825,57.03753351206434,0.0,1.2864448853113033,70.50233644859813,0.0,0.0009990133642141358
2,1.1370502151848483,72.72117962466488,0.0,1.122936044578199,73.13084112149532,0.0,0.000996057350657239
3,0.8319598321301048,77.32071045576407,0.0,0.6695229521504155,80.25700934579439,0.0,0.0009911436253643444
4,0.6753335646266273,80.1357238605898,0.0,0.7339906537974322,79.67289719626169,0.0,0.0009842915805643156
5,0.5915016010903001,82.10455764075067,0.0,0.5510645735043066,83.0607476635514,0.0,0.0009755282581475769
6,0.5425613592640963,83.04289544235925,0.0,0.5366994103899708,84.17056074766356,0.0,0.0009648882429441258
7,0.5226624908160429,83.78016085790885,0.0,0.4478615743142587,85.98130841121495,0.0,0.0009524135262330099
8,0.4781562958621787,84.51742627345844,0.0,0.4312416809024634,85.92289719626169,0.0,0.0009381533400219318
9,0.42480002998826333,86.37734584450402,0.0,0.47224190996752846,85.04672897196262,0.0,0.0009221639627510075
10,0.41523574843962774,86.36896782841823,0.0,0.4213356499870618,86.56542056074767,0.0,0.0009045084971874736
11,0.37331554291635033,87.07272117962466,0.0,0.38929193356522807,88.25934579439253,0.0,0.0008852566213878945
12,0.3705339937523287,87.41621983914209,0.0,0.38340756159137795,87.0911214953271,0.0,0.0008644843137107056
13,0.3581577690153435,87.94403485254692,0.0,0.41247391562770913,87.14953271028037,0.0,0.0008422735529643443
14,0.3366563884246765,88.28753351206434,0.0,0.3307430630342828,89.1355140186916,0.0,0.0008187119948743448
15,0.3368367938170005,88.39644772117963,0.0,0.37611761606401867,87.55841121495327,0.0,0.0007938926261462366
16,0.3100261016681431,89.20073726541555,0.0,0.34435446960506616,89.07710280373831,0.0,0.0007679133974894982
17,0.31585204732122435,88.9745308310992,0.0,0.314038368217923,89.3107476635514,0.0,0.0007408768370508576
18,0.2798077519034253,90.28987935656836,0.0,0.4185940343196745,86.85747663551402,0.0,0.0007128896457825362
19,0.2880067468468529,89.82071045576407,0.0,0.3511464677199169,87.96728971962617,0.0,0.0006840622763423389
20,0.2835040653359155,89.82071045576407,0.0,0.31982616486924664,89.95327102803738,0.0,0.0006545084971874735
21,0.25445099493573564,90.87634048257372,0.0,0.3056486165495934,90.18691588785046,0.0,0.0006243449435824271
22,0.25798615003279324,90.74229222520107,0.0,0.43643329320130525,86.15654205607477,0.0,0.0005936906572928622
23,0.2441612124123458,91.21146112600536,0.0,0.2920312199189707,90.01168224299066,0.0,0.000562666616782152
24,0.24887459763093545,91.29524128686327,0.0,0.30051945218885384,90.01168224299066,0.0,0.0005313952597646566
25,0.24396825759564264,91.21983914209115,0.0,0.28386859105968915,90.42056074766356,0.0,0.0004999999999999998
26,0.22700023402437447,91.92359249329759,0.0,0.25807314324710107,91.17990654205607,0.0,0.00046860474023534314
27,0.22404156492438776,91.9989946380697,0.0,0.28142142944313864,90.88785046728972,0.0,0.00043733338321784774
28,0.22236142887786312,92.41789544235925,0.0,0.26886645628622285,91.47196261682242,0.0,0.00040630934270713756
29,0.21482514309379755,92.43465147453082,0.0,0.27571525735159713,91.17990654205607,0.0,0.00037565505641757246
30,0.2115566678864547,92.3760053619303,0.0,0.26595650240778923,91.29672897196262,0.0,0.00034549150281252633
31,0.197832318057803,93.1048927613941,0.0,0.24679430739747155,91.17990654205607,0.0,0.00031593772365766105
32,0.19814172580878153,93.22218498659518,0.0,0.26046986408807615,91.35514018691589,0.0,0.00028711035421746355
33,0.19099560281106998,93.49028150134048,0.0,0.2542203144618758,91.47196261682242,0.0,0.0002591231629491422
34,0.1876339742229707,93.23056300268097,0.0,0.25763381113884626,91.58878504672897,0.0,0.00023208660251050145
35,0.1801183546216654,93.80026809651474,0.0,0.2507351321616658,91.35514018691589,0.0,0.00020610737385376337
36,0.1870384719971837,93.32272117962466,0.0,0.25055808532569146,91.70560747663552,0.0,0.00018128800512565502
37,0.17831054332868343,93.64946380697052,0.0,0.24706490889743524,91.70560747663552,0.0,0.00015772644703565555
38,0.17435796629767317,93.73324396782841,0.0,0.24242871171898311,92.17289719626169,0.0,0.00013551568628929425
39,0.17153828165646212,93.85053619302948,0.0,0.24578529713606392,92.05607476635514,0.0,0.00011474337861210535
40,0.1698896564423399,93.85891420911528,0.0,0.23790251098021312,91.9392523364486,0.0,9.549150281252626e-05
41,0.17102175250889148,93.90918230563003,0.0,0.23874989483091566,91.88084112149532,0.0,7.783603724899252e-05
42,0.16620399300558317,94.00134048257372,0.0,0.23469595342046684,92.17289719626169,0.0,6.184665997806817e-05
43,0.16321534313880726,94.09349865951742,0.0,0.23774910925163162,91.76401869158879,0.0,4.7586473766990294e-05
44,0.1638922725102537,94.11025469168901,0.0,0.2362713815851344,92.1144859813084,0.0,3.5111757055874305e-05
45,0.16280013448671105,94.26943699731903,0.0,0.2330193972835938,91.9392523364486,0.0,2.4471741852423218e-05
46,0.15841322444159608,94.43699731903486,0.0,0.2335942148886345,92.1144859813084,0.0,1.5708419435684507e-05
47,0.15979145048810395,94.56266756032171,0.0,0.23321451260535805,92.28971962616822,0.0,8.856374635655634e-06
48,0.1569598300767009,94.60455764075067,0.0,0.23360764800950332,92.40654205607477,0.0,3.942649342761115e-06
49,0.15816164441187006,94.24430294906166,0.0,0.23375511445381023,92.34813084112149,0.0,9.866357858642198e-07
50,0.15545951275419614,94.671581769437,0.0,0.2331193300584952,92.17289719626169,0.0,0.0
