epoch,train_loss,train_acc,train_sparsity,val_loss,val_acc,val_sparsity,lr
1,1.8311702064151099,21.37231903485255,0.5959204755210791,1.7584804958767362,24.707943925233646,0.5722128785686729,0.0009755282581475768
2,1.7393841264075312,24.7235254691689,0.5837306380271912,1.7168409559461806,25.934579439252335,0.5843566141010802,0.0009045084971874737
3,1.6987152090021496,41.789544235924936,0.6011746131329796,1.6613718668619792,56.01635514018692,0.616479190779321,0.0007938926261462366
4,1.6545842710193297,57.171581769437,0.6194882208316639,1.6295064290364583,61.03971962616822,0.6240701557677469,0.0006545084971874737
5,1.6338592055016485,59.994973190348524,0.6260306694552342,1.6225738525390625,62.9088785046729,0.6273238570601852,0.0005
6,1.620591182171819,62.27379356568365,0.6304122412492379,1.6135508219401042,61.623831775700936,0.6376244815779322,0.00034549150281252633
7,1.616742128341511,61.84651474530831,0.6316872640738432,1.6059960259331598,63.66822429906542,0.6367835527584877,0.00020610737385376348
8,1.603838137583183,62.28217158176944,0.625133474827665,1.5864037407769098,63.492990654205606,0.6251627604166666,9.549150281252633e-05
9,1.5962031347821928,62.75971849865952,0.6197585898440687,1.584291246202257,65.47897196261682,0.6256585768711419,2.4471741852423235e-05
10,1.5915143774278042,63.73156836461126,0.6191470515419054,1.5851078739872686,64.66121495327103,0.6242404513888888,0.001
11,1.5931063436630903,62.69269436997319,0.6183240614212231,1.5788432933666088,64.77803738317758,0.6134681230709877,0.0009938441702975688
12,1.5833568892593997,63.37969168900804,0.6173278560747091,1.5632719816984955,65.01168224299066,0.6220552420910493,0.0009755282581475768
13,1.5719296759638646,64.76206434316354,0.620889928588066,1.561089974862558,64.83644859813084,0.6194254557291666,0.0009455032620941839
14,1.5543665745303075,65.65851206434316,0.6304566291850843,1.5410546196831598,64.83644859813084,0.6253074363425926,0.0009045084971874737
15,1.5308246318520553,67.97922252010724,0.6394326122505949,1.5175521285445601,69.74299065420561,0.6405481409143519,0.0008535533905932737
16,1.5182601644909735,69.42024128686327,0.6421435410364916,1.5063968234592013,68.69158878504673,0.639794620466821,0.0007938926261462366
